Outlet_Identifier,Outlet_Age,Item_Weight,Item_Visibility,Item_MRP,Item_Visibility_Log,Item_Outlet_Sales,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,MRP_Bucket_Low,MRP_Bucket_Medium,MRP_Bucket_High,MRP_Bucket_Very_High,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Weight_Bucket_Low,Weight_Bucket_Mode,Weight_Bucket_High,Item_Category_Drinks,Item_Category_Food,Item_Category_Non-Consumables,Visibility_Bucket_Low,Visibility_Bucket_Medium,Visibility_Bucket_High
0,15,16.35,0.02844314,98.141,-3.5598482722653673,386.164,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
8,16,18.35,0.094296835,84.3882,-2.3613076530024792,1116.5466,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0,15,9.105,0.064410783,33.39,-2.742474221999789,33.29,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
6,9,7.63,0.134684292,47.0402,-2.004821817065173,1470.0864,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4,28,12.857645184135976,0.029299175,140.318,-3.530195920352118,139.818,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
4,28,12.857645184135976,0.210021713,44.2744,-1.5605443583714924,90.5488,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,7.55,0.027224917,152.934,-3.6036226588362634,2450.144,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4,28,12.857645184135976,0.021184746,189.553,-3.6123082178025943,379.506,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,26,5.5,0.047059016,100.1016,-3.05635280537879,2125.2336,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
9,14,7.59,0.14526636,172.908,-1.9291862562020747,6231.888,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,26,9.5,0.041851461,31.49,-3.173628572261741,466.06,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
7,11,6.11,0.152262171,44.4086,-1.8821514347005335,1159.8236,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2,6,5.655,0.085757338,164.75,-2.4562336222533396,1498.05,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6,9,7.285,0.049954435,156.5288,-2.996643989040277,2356.932,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
9,14,10.65,0.048762383,165.2526,-3.020796103537014,3946.8624,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2,6,17.7,0.0,46.8034,-3.6123082178025943,923.4646,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,26,12.8,0.075996742,97.141,-2.5770648080357357,2799.689,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
3,4,19.85,0.0,126.1704,-3.6123082178025943,1877.556,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,15,15.7,0.204984538,111.0544,-1.584820727078535,223.7088,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,6,15.6,0.173573164,114.4518,-1.7511560739588752,2390.8878,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,26,9.8,0.056339618,84.2908,-2.876357296819587,755.0172,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1,26,19.5,0.014262413,57.1614,-3.6123082178025943,331.5684,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
8,16,16.2,0.03338006,74.0696,-3.3997965632665403,1416.8224,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
6,9,17.6,0.016024651,44.0402,-3.6123082178025943,597.2226,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,6,13.6,0.11830085,196.2136,-2.134524322901039,1944.136,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6,9,18.85,0.167552202,193.1136,-1.786460322539609,2332.9632,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9,14,15.1,0.067181098,258.8304,-2.70036335078151,5424.9384,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3,4,17.35,0.0,79.2618,-3.6123082178025943,966.7416,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
4,28,12.857645184135976,0.0,169.879,-3.6123082178025943,339.558,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
8,16,20.7,0.021431134,157.0288,-3.6123082178025943,2199.8032,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2,6,13.5,0.068256316,60.9562,-2.6844853070742842,533.3058,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4,28,12.857645184135976,0.0,40.348,-3.6123082178025943,79.896,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5,28,12.857645184135976,0.014143673,187.3872,-3.6123082178025943,2836.308,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
6,9,13.1,0.075563757,168.1158,-2.582778515509758,2005.3896,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
9,14,12.15,0.018439138,254.7698,-3.6123082178025943,5073.396,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
4,28,12.857645184135976,0.074620291,120.1782,-2.5953428114379515,357.5346,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5,28,12.857645184135976,0.041370245,46.2376,-3.185193376360532,814.9392,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
5,28,12.857645184135976,0.020312314,98.1042,-3.6123082178025943,2777.7176,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
4,28,12.857645184135976,0.128532558,34.2216,-2.0515730370897263,173.108,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6,9,15.1,0.055195461,216.1166,-2.896874557340886,5007.4818,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8,16,16.7,0.022065676,110.5886,-3.6123082178025943,1556.6404,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
7,11,14.65,0.011212719,55.6614,-3.6123082178025943,1049.9666,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2,6,13.3,0.063925726,151.8708,-2.750033400810324,1655.1788,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2,6,20.1,0.034848629,118.6782,-3.356741482578138,2502.7422,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
3,4,14.3,0.0,89.8856,-3.6123082178025943,1406.1696,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2,6,7.42,0.02050719,249.7092,-3.6123082178025943,7719.2852,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5,28,12.857645184135976,0.025960174,214.885,-3.6123082178025943,4976.855,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1,26,9.5,0.085020342,188.7872,-2.464864733476662,1701.7848,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,15,7.075,0.097660814,141.8128,-2.326254885343425,143.8128,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4,28,12.857645184135976,0.111654545,157.063,-2.192345593956207,312.926,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,6,7.96,0.0,160.7894,-3.6123082178025943,3235.788,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7,11,6.135,0.115265695,160.5236,-2.1605154241647537,2094.6068,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3,4,14.6,0.043133816,109.7254,-3.143447995537864,651.1524,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
8,16,14.3,0.049676157,212.4586,-3.0022301994214353,3799.0548,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5,28,12.857645184135976,0.176834351,172.1422,-1.7325418546646065,5000.8238,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
4,28,12.857645184135976,0.103918113,100.67,-2.264152064983269,399.48,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,8.315,0.035644325,147.1444,-3.334165331329118,870.8664,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,15,10.1,0.279783532,241.8512,-1.2737390748088049,484.7024,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
9,14,9.895,0.048738014,262.1278,-3.0212959784351114,3904.917,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2,6,11.5,0.020686161,85.054,-3.6123082178025943,1731.08,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
9,14,18.25,0.079342006,226.0062,-2.533987580625963,1805.6496,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8,16,4.635,0.140889111,127.0994,-1.9597821448240051,1927.491,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6,9,18.5,0.062245149,145.8418,-2.7766746743846853,5591.3884,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3,4,5.365,0.140811559,173.5764,-1.9603327434573645,2061.3168,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
3,4,6.095,0.08152738,140.3154,-2.5068163642339494,1843.6002,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
5,28,12.857645184135976,0.058198141,110.4544,-2.843901866335644,4250.4672,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
9,14,16.75,0.081446638,257.0988,-2.507807221642963,6424.97,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
7,11,21.25,0.019462623,120.8756,-3.6123082178025943,1575.2828,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
5,28,12.857645184135976,0.072317217,230.2668,-2.626693045386445,8062.838,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
2,6,12.1,0.020684919,148.5734,-3.6123082178025943,1336.2606,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,15,15.1,0.087604871,242.2512,-2.4349186775628624,484.7024,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
9,14,8.6,0.0,131.531,-3.6123082178025943,2466.789,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9,14,17.6,0.041681059,164.2526,-3.177708473990318,1315.6208,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
8,16,15.35,0.015676231,144.047,-3.6123082178025943,286.294,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
6,9,8.26,0.034397781,115.7834,-3.3697632224973275,2073.3012,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
8,16,6.57,0.096880574,191.482,-2.3342762548993607,5020.132,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3,4,11.6,0.017817285,177.0686,-3.6123082178025943,1422.1488,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
2,6,20.35,0.014909465,232.3958,-3.6123082178025943,6076.0908,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8,16,12.15,0.0,254.904,-3.6123082178025943,4048.064,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,26,17.35,0.041439718,93.7804,-3.1835154860733685,2848.2924,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
8,16,7.0,0.151405587,107.728,-1.887793036413953,2024.032,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,26,8.5,0.097803261,50.5324,-2.324797358938967,882.8508,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4,28,12.857645184135976,0.196659953,125.8046,-1.6262791686213076,249.0092,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
9,14,14.5,0.041313203,42.0454,-3.1865731448735612,377.5086,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,15,9.195,0.130657442,106.4596,-2.0351763272906407,215.7192,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
9,14,17.75,0.029700018,140.3838,-3.5166076271130606,1404.838,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
9,14,8.775,0.0,111.3228,-3.6123082178025943,1436.7964,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2,6,16.7,0.070312473,189.6214,-2.6548060705834713,2826.321,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9,14,15.2,0.019064377,238.2248,-3.6123082178025943,3555.372,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
8,16,20.5,0.020605032,91.083,-3.6123082178025943,539.298,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
5,28,12.857645184135976,0.0,115.2176,-3.6123082178025943,1030.6584,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2,6,5.21,0.011072173,257.8962,-3.6123082178025943,4402.9354,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
2,6,10.3,0.0,115.7176,-3.6123082178025943,1717.764,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9,14,18.25,0.060342304,165.9526,-2.8077218623540796,1644.526,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7,11,21.25,0.113833823,232.83,-2.1730155870381123,1398.18,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
6,9,8.6,0.032615377,142.9154,-3.4229714147023094,992.7078,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9,14,10.3,0.024935297,172.0422,-3.6123082178025943,3966.1706,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
8,16,9.5,0.074345268,251.9724,-2.59903525302406,3523.4136,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
6,9,9.3,0.042283454,125.4388,-3.1633594278447394,3715.164,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2,6,9.195,0.047387144,50.8666,-3.049404310697579,871.5322,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7,11,7.68,0.152865879,84.9224,-1.8781943498781823,1619.2256,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5,28,12.857645184135976,0.163148041,116.6124,-1.813097263370091,3199.8348,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
7,11,12.1,0.02984176,144.4444,-3.5118465241526575,3628.61,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
6,9,11.6,0.038511676,57.7272,-3.2567938109390036,503.3448,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3,4,9.695,0.047622786,246.2144,-3.0444439348048578,3675.216,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
8,16,12.0,0.07554831,121.9388,-2.582982959805445,3219.8088,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
8,16,19.0,0.067447572,132.9626,-2.6964046940111217,1967.439,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1,26,6.38,0.03187163,179.5344,-3.4460390065830766,4103.9912,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
7,11,20.5,0.112638016,195.5478,-2.18357600036389,3874.956,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5,28,12.857645184135976,0.056192276,103.1648,-2.878975969250341,1973.4312,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
3,4,5.695,0.06797671,257.4988,-2.688590132472551,3083.9856,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
0,15,19.2,0.142189843,153.8314,-1.950592191730874,155.1314,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,26,20.35,0.014813268,234.9958,-3.6123082178025943,5842.395,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
0,15,9.195,0.080442371,107.7622,-2.520214239126696,105.8622,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
6,9,17.85,0.03781972,191.6188,-3.2749246192694486,2475.4444,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
5,28,12.857645184135976,0.092145264,120.7098,-2.384388990652591,3735.8038,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
8,16,14.6,0.025702994,199.9084,-3.6123082178025943,2380.9008,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
7,11,10.195,0.012483408,195.411,-3.6123082178025943,2749.754,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3,4,17.85,0.0,148.005,-3.6123082178025943,898.83,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1,26,7.5,0.036204764,176.1028,-3.318564566599278,1948.1308,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
7,11,6.59,0.026238087,121.6098,-3.6123082178025943,2410.196,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
2,6,10.895,0.137584599,262.2568,-1.9835162856191546,3954.852,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5,28,12.857645184135976,0.080741927,220.8798,-2.5164972971094257,6170.6344,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
2,6,14.6,0.059741172,179.6976,-2.8177338480404437,5070.7328,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4,28,12.857645184135976,0.214423791,111.6544,-1.5398008904566296,335.5632,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,4,9.6,0.051677051,258.062,-2.9627414838294266,2856.282,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
4,28,12.857645184135976,0.168455549,211.0612,-1.78108336814646,418.1224,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,10.3,0.0,189.053,-3.6123082178025943,5313.084,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2,6,17.0,0.016055615,228.4352,-3.6123082178025943,8245.2672,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
9,14,8.645,0.021619564,50.6982,-3.6123082178025943,736.3748,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9,14,16.0,0.173027688,155.2972,-1.754303651047617,3583.3356,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,4,6.155,0.095045476,213.456,-2.353399807182529,2556.672,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
6,9,13.85,0.025891588,165.121,-3.6123082178025943,2936.178,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
4,28,12.857645184135976,0.205484395,198.011,-1.5823851846688475,392.822,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2,6,13.1,0.037793818,173.8054,-3.2756097347050774,2801.6864,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4,28,12.857645184135976,0.045002624,196.5084,-3.1010344798007328,198.4084,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2,6,11.8,0.054460571,77.0012,-2.9102783070320317,2277.036,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
6,9,15.5,0.075736746,265.5568,-2.5804918201987763,4482.1656,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,15,14.15,0.014719325,196.911,-3.6123082178025943,392.822,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
5,28,12.857645184135976,0.066828857,114.186,-2.705620300702829,1924.162,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
4,28,12.857645184135976,0.23653561,184.1924,-1.441656511560274,185.0924,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,6,20.7,0.04903471,39.9506,-3.015226864298301,872.8638,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,15,15.2,0.035497039,216.7824,-3.3383059944301494,436.7648,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
6,9,11.5,0.017638893,132.7626,-3.6123082178025943,2885.5772,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
9,14,21.25,0.01945343,120.8756,-3.6123082178025943,1454.1072,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
8,16,14.1,0.11326743,54.5956,-2.1780036191767365,1037.3164,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,6,9.395,0.109713464,41.3112,-2.209883184501159,255.6672,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
5,28,12.857645184135976,0.0,130.531,-3.6123082178025943,5582.733,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
3,4,7.895,0.094952408,101.1332,-2.354379481329253,1332.9316,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2,6,14.0,0.029026218,131.331,-3.539555788454349,3635.268,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1,26,5.365,0.140123575,172.0764,-1.9652305671330481,2748.4224,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2,6,16.35,0.03272295,165.7842,-3.419678612387457,1823.6262,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2,6,15.75,0.135836828,100.37,-1.9963009076929166,1298.31,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,4,7.5,0.036382524,177.9028,-3.3136667295192077,1416.8224,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
1,26,14.8,0.0,189.3846,-3.6123082178025943,4777.115,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2,6,7.07,0.094201018,115.8834,-2.3623242906641573,1036.6506,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9,14,20.5,0.143506376,34.719,-1.9413758127137868,768.999,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
4,28,12.857645184135976,0.133347119,193.0794,-2.014799633386901,975.397,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6,9,18.0,0.124428516,119.9124,-2.0840238966500295,948.0992,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0,15,9.5,0.221856492,231.8668,-1.5057245385698212,230.3668,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1,26,15.0,0.071312064,125.7362,-2.6406897653136774,3020.0688,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
